,id,x,y,unique_squi_id,Shift,Date,Age,primary_fur_color,Location,specific_location,running,Chasing,Climbing,Eating,Foraging,other_activities,Kuks,Quaas,Moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
497,1499,-73.9669432929573,40.779136518298,18F-AM-1014-01,AM,10142018,Adult,Gray,Above Ground,Low tree,False,False,False,True,False,not known,False,False,False,False,False,False,True,False
498,1500,-73.96572880550109,40.776458003628704,16H-PM-1014-04,PM,10142018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,False,False,True,False
499,1501,-73.95683055130169,40.7974086631267,40C-PM-1006-05,PM,10062018,Adult,Gray,Ground Plane,not known,False,False,False,False,False,not known,False,False,False,False,False,False,False,False
500,1502,-73.9708798496132,40.7761532088521,13D-AM-1014-06,AM,10142018,Adult,Gray,Ground Plane,not known,True,False,False,True,False,not known,False,False,False,False,False,False,False,True
501,1503,-73.96833124530109,40.780166168571206,18D-PM-1017-01,PM,10172018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,False
502,1504,-73.9598340783572,40.7915857030295,33D-PM-1006-02,PM,10062018,not known,Gray,Above Ground,not known,False,False,False,False,False,not known,False,False,False,False,False,False,False,True
503,1505,-73.95334760207359,40.7933003544685,37H-PM-1006-02,PM,10062018,Adult,Gray,Ground Plane,tree,True,False,True,False,True,not known,True,False,False,False,False,False,False,True
504,1506,-73.9677387336667,40.774269591199996,12H-PM-1007-02,PM,10072018,Adult,Gray,Above Ground,in tree,False,False,True,True,False,peanuts,False,False,False,False,False,False,True,False
505,1507,-73.9649611089685,40.7814371834837,21F-AM-1018-05,AM,10182018,Adult,Cinnamon,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,True,False,False,True
506,1508,-73.9744835563086,40.7729521433235,9D-AM-1008-01,AM,10082018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,True,False,False,False,True
507,1509,-73.97469187620759,40.765523188367794,1G-AM-1006-02,AM,10062018,Juvenile,Gray,Above Ground,not known,False,False,True,False,True,not known,False,False,False,False,True,False,True,False
508,1510,-73.9714289592392,40.775067070209296,12E-PM-1018-04,PM,10182018,Adult,Cinnamon,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,False,False,False,True
509,1511,-73.9638590768396,40.777678211498106,18I-AM-1017-02,AM,10172018,Adult,Gray,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,True,False,False,True
510,1512,-73.9653142636891,40.776001512929795,15I-AM-1008-04,AM,10082018,Adult,Gray,Ground Plane,not known,False,False,True,True,False,not known,False,False,False,False,False,False,False,True
511,1513,-73.9586098170241,40.793965373389796,35D-AM-1019-01,AM,10192018,not known,gray,Above Ground,"on tree, blue jays gathering nearby",False,False,False,False,False,not known,True,False,False,False,False,False,False,False
512,1514,-73.96310068980699,40.7920255189467,32B-AM-1017-02,AM,10172018,Adult,Gray,Ground Plane,not known,True,False,False,False,True,not known,False,False,False,False,True,False,False,True
513,1515,-73.9768357173861,40.7683813358343,3D-PM-1010-12,PM,10102018,Adult,Cinnamon,Ground Plane,not known,True,False,False,False,True,not known,False,True,False,False,False,False,False,False
514,1516,-73.9601486483164,40.7943724108626,35C-PM-1013-02,PM,10132018,not known,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,True,False,False
515,1517,-73.9597418366664,40.7964417084985,37B-PM-1013-05,PM,10132018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,False,False,True,False
516,1518,-73.954959868822,40.7985404965582,41D-PM-1014-03,PM,10142018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,False,False,False,False
517,1519,-73.96878474106559,40.778185700305,16E-AM-1014-09,AM,10142018,Adult,Gray,Above Ground,In tree,False,False,True,False,False,not known,False,False,False,False,False,False,True,False
518,1520,-73.96590102384171,40.7791683666215,18G-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,False,False,False,False
519,1521,-73.97494466297059,40.77206596960671,7D-PM-1010-01,PM,10102018,Adult,Gray,Ground Plane,outside fenced hectare,True,False,False,False,False,not known,False,False,False,False,False,False,False,False
520,1522,-73.971322876671,40.771414508636106,8G-PM-1017-01,PM,10172018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
521,1523,-73.97738211356109,40.769045349438294,4C-PM-1010-06,PM,10102018,Adult,Gray,Ground Plane,behind playground benches,False,False,False,True,False,not known,False,False,False,False,True,False,False,True
522,1524,-73.9793103340869,40.767820153596794,1C-PM-1013-06,PM,10132018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,False
523,1525,-73.970173142921,40.77623499240811,14E-AM-1008-19,AM,10082018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,False,True,False
524,1526,-73.952526164386,40.796375924050395,40G-AM-1007-02,AM,10072018,Juvenile,Cinnamon,Above Ground,not known,True,False,True,False,False,not known,False,False,False,False,False,False,True,False
525,1527,-73.9680833729772,40.774187102511505,12H-PM-1007-08,PM,10072018,not known,gray,Above Ground,in tree,False,False,False,False,False,not known,False,False,False,False,False,False,False,True
526,1528,-73.9632646049622,40.781740129208295,22G-AM-1018-05,AM,10182018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
527,1529,-73.9647284206644,40.7839611840884,23E-PM-1006-01,PM,10062018,Adult,Gray,Above Ground,on a tree,True,False,False,False,False,not known,False,False,False,False,False,False,False,True
528,1530,-73.96352907511829,40.7820936628202,22G-AM-1018-02,AM,10182018,Adult,Gray,Ground Plane,not known,True,False,True,False,False,not known,True,False,False,False,False,False,False,True
529,1531,-73.9696360756453,40.7786545659072,16D-PM-1010-03,PM,10102018,Adult,Gray,Above Ground,not known,False,False,True,True,False,not known,False,False,False,False,False,False,True,False
530,1532,-73.97091043803229,40.7769096957616,14D-AM-1014-16,AM,10142018,Adult,Gray,Ground Plane,not known,False,False,True,False,False,not known,False,False,False,False,False,False,True,False
531,1533,-73.96854290608391,40.7724786961619,11H-AM-1010-05,AM,10102018,Adult,Gray,Ground Plane,not known,False,False,False,False,False,not known,False,False,False,False,False,False,True,False
532,1534,-73.9652584749758,40.7803011124382,19F-PM-1017-04,PM,10172018,Adult,Gray,Ground Plane,not known,False,False,True,False,False,not known,False,False,False,False,True,False,False,True
533,1535,-73.9650499507011,40.7908191782173,30A-AM-1010-01,AM,10102018,Adult,Cinnamon,Above Ground,not known,True,False,True,False,False,not known,False,False,False,False,True,False,False,True
534,1536,-73.9772396728545,40.7668696411765,2E-AM-1010-02,AM,10102018,Adult,Gray,Ground Plane,not known,True,False,False,True,False,not known,False,False,False,False,False,False,True,False
535,1537,-73.9561141662309,40.7976258458604,40D-PM-1013-05,PM,10132018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,False,False,False,True
536,1538,-73.9682803241007,40.772451055832704,11H-AM-1010-04,AM,10102018,not known,Gray,not known,not known,False,False,False,False,True,not known,False,False,False,False,True,False,False,False
537,1539,-73.9553113771098,40.797843198020395,41D-AM-1014-05,AM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
538,1540,-73.97614406279659,40.770603530154204,6D-PM-1020-04,PM,10202018,not known,Gray,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,False,False,True,False
539,1541,-73.97468021940121,40.7731347452245,9C-PM-1006-01,PM,10062018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,False,False,False,True
540,1542,-73.9617612388703,40.7952875954297,35A-AM-1014-04,AM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
541,1543,-73.9713487591577,40.7784353043714,15C-PM-1017-03,PM,10172018,Adult,Black,Above Ground,running across overpass,True,False,False,False,False,not known,False,False,False,False,False,False,True,False
542,1544,-73.9701310753277,40.776800100808295,14E-AM-1008-06,AM,10082018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
543,1545,-73.9718474480919,40.7794963354254,16B-AM-1014-01,AM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,True
544,1546,-73.97568104536059,40.7756257458036,11A-PM-1013-01,PM,10132018,Adult,Cinnamon,Ground Plane,not known,False,False,False,True,False,eating (osage orange),False,False,False,False,False,False,True,False
545,1547,-73.9547423290276,40.7899702628835,33I-PM-1006-09,PM,10062018,Adult,Black,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,True,False,True,False
546,1548,-73.9559677963727,40.7951124076946,38E-AM-1010-07,AM,10102018,Adult,Gray,Above Ground,branches,True,False,False,False,False,chasing and being chased by #6,False,False,False,False,True,False,False,True
547,1549,-73.95846960832841,40.7980121226635,39B-PM-1014-03,PM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,False,False,True,False
548,1550,-73.9549082481152,40.7933537584624,36G-PM-1012-01,PM,10122018,Adult,Gray,Ground Plane,not known,False,False,False,False,False,crossing east drive,False,False,False,False,False,False,False,False
549,1551,-73.9714465493257,40.7772135587308,14C-PM-1006-02,PM,10062018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,True,False,False,True
550,1552,-73.9643825381614,40.7815445841195,21F-PM-1018-03,PM,10182018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,False
551,1553,-73.9625416200877,40.7811302397912,21H-AM-1017-02,AM,10172018,Adult,Cinnamon,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,False,False,False,True
552,1554,-73.9638526062093,40.782693848993,22F-AM-1007-02,AM,10072018,Adult,Gray,Ground Plane,not known,False,False,False,False,False,standing,False,False,False,False,False,False,True,False
553,1555,-73.97335194581801,40.768814796037,5G-PM-1010-03,PM,10102018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,True
554,1556,-73.9685227310735,40.776599466588,15F-AM-1007-02,AM,10072018,Adult,Gray,Above Ground,not known,True,False,True,False,False,not known,False,False,False,False,False,False,False,True
555,1557,-73.9721670042434,40.776085913838,13D-PM-1018-09,PM,10182018,Adult,Gray,Ground Plane,not known,True,False,False,False,True,not known,False,False,False,False,False,False,True,False
556,1558,-73.97921538931459,40.7688272492961,3B-AM-1010-01,AM,10102018,Adult,Cinnamon,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
557,1559,-73.95793352754859,40.7953080673706,37D-PM-1014-05,PM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,True
558,1560,-73.9704166194815,40.7766720346576,14E-AM-1008-07,AM,10082018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,walking,False,False,False,False,False,False,True,False
559,1561,-73.9573057686241,40.7985734105729,40B-PM-1014-01,PM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
560,1562,-73.95819824864691,40.7992194575293,41A-PM-1007-03,PM,10072018,Adult,Gray,Above Ground,not known,True,False,True,False,False,not known,False,False,False,False,True,False,False,False
561,1563,-73.972467515471,40.7659131865172,3I-PM-1013-05,PM,10132018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,False,False,True,False
562,1564,-73.97003307121192,40.778291392572704,16D-PM-1010-06,PM,10102018,Adult,Gray,Ground Plane,not known,True,False,False,False,True,walking,False,False,False,False,False,False,False,False
563,1565,-73.95700862122851,40.7946679755816,37E-PM-1006-08,PM,10062018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
564,1566,-73.9615402629655,40.7924082330328,33C-AM-1012-02,AM,10122018,Adult,Gray,Above Ground,tree branches,False,False,True,False,False,not known,False,False,False,False,False,False,True,False
565,1567,-73.9708364583591,40.772369158743295,10F-AM-1007-01,AM,10072018,Adult,Gray,Above Ground,not known,False,False,True,False,False,not known,False,False,False,True,False,False,False,False
566,1568,-73.9756972647636,40.773624164826,9B-PM-1013-04,PM,10132018,Juvenile,Gray,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,True,False,True,False
567,1569,-73.97994414934041,40.767149999752704,1C-AM-1012-01,AM,10122018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,True,False,False,False,True
568,1570,-73.9709040623777,40.7701163892686,7H-PM-1006-03,PM,10062018,Adult,Gray,Above Ground,tree,True,False,True,False,False,not known,False,False,False,True,False,False,True,False
569,1571,-73.9745227769788,40.7673618284782,3F-AM-1006-09,AM,10062018,Juvenile,Gray,Ground Plane,in grass by light post,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
570,1572,-73.9659549963516,40.7833659689194,22D-PM-1012-05,PM,10122018,Adult,Gray,not known,not known,False,False,False,True,False,not known,False,False,False,False,False,False,True,False
571,1573,-73.97636222692721,40.7704671295941,5C-PM-1010-10,PM,10102018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,True,False,False
572,1574,-73.9674688433583,40.7789728381912,17E-AM-1017-06,AM,10172018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,False,False,True,False
573,1575,-73.97063600052749,40.7717074044466,9G-PM-1007-05,PM,10072018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,False,False,True
574,1576,-73.9783366903829,40.7668300056094,1D-PM-1007-03,PM,10072018,Adult,Gray,Ground Plane,not known,False,False,False,False,False,not known,False,False,False,False,False,False,True,False
575,1577,-73.96220476777009,40.7945126358465,35A-AM-1014-06,AM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,False,False,not known,False,False,False,False,False,False,True,False
576,1578,-73.9497217674555,40.796517007214,42I-PM-1014-03,PM,10142018,not known,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,False,True,False
577,1579,-73.9671306431211,40.783887015905705,22C-PM-1006-05,PM,10062018,Juvenile,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,False,False,False
578,1580,-73.9786714207307,40.769687080622894,4B-PM-1018-01,PM,10182018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,True,False,False
579,1581,-73.97509925643621,40.7743391883762,10B-PM-1014-03,PM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,False,False,False,False
580,1582,-73.9556218199258,40.7980460204041,41D-PM-1014-01,PM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,"digging,drinking",False,False,False,False,False,False,False,True
581,1583,-73.9677779408464,40.78674822113489,25A-AM-1013-02,AM,10132018,not known,Gray,Above Ground,BIG TREE,False,False,False,False,False,chasing #3,False,False,False,True,False,False,True,False
582,1584,-73.9612398509782,40.7950033150385,35A-PM-1013-12,PM,10132018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,True,False,False,False,True
583,1585,-73.9720553753548,40.7664488175384,3I-AM-1010-04,AM,10102018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
584,1586,-73.9700148248402,40.778778019335796,16D-PM-1010-04,PM,10102018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,False,True,False
585,1587,-73.9789126088606,40.7685079149692,2C-PM-1013-08,PM,10132018,Adult,Gray,Ground Plane,not known,False,False,False,False,False,not known,False,False,False,False,False,True,False,False
586,1588,-73.9771843912229,40.772366638212496,7B-AM-1008-01,AM,10082018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,False,True,False
587,1589,-73.9646597452128,40.7827698220703,22F-AM-1007-07,AM,10072018,Juvenile,Cinnamon,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,True,False,False,False
588,1590,-73.97826438139,40.7717086090782,6A-AM-1006-04,AM,10062018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,True,False,False,False
589,1591,-73.97851333014259,40.77182602883379,6A-PM-1012-05,PM,10122018,Adult,Cinnamon,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,False
590,1592,-73.95433237868879,40.7943086530436,37G-PM-1007-03,PM,10072018,Adult,Gray,Above Ground,not known,False,False,False,True,False,"lying on belly on branch,eating big nut",False,False,False,False,False,False,False,False
591,1593,-73.9712256765283,40.776094287248796,13D-PM-1018-13,PM,10182018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,digging,False,False,False,False,False,False,True,False
592,1594,-73.95933528061751,40.7918150568046,33E-AM-1014-02,AM,10142018,Juvenile,Black,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,False,False,False,True
593,1595,-73.9727488640736,40.7781916780621,14B-PM-1014-06,PM,10142018,Juvenile,Gray,Ground Plane,not known,False,False,False,False,False,watching me,False,False,False,False,False,True,False,False
594,1596,-73.9742804552383,40.7707167671865,7E-PM-1013-05,PM,10132018,Adult,Gray,Ground Plane,On rocks,False,False,False,True,True,not known,False,False,False,False,True,False,True,False
595,1597,-73.9769319450348,40.7743883576247,9A-AM-1013-11,AM,10132018,Juvenile,Gray,Ground Plane,foot of tree,True,False,False,False,False,not known,False,False,False,False,False,False,True,False
596,1598,-73.97182708203471,40.77483009912871,11D-AM-1010-06,AM,10102018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,False,False,True,False
597,1599,-73.9698196671161,40.7802972001469,18C-PM-1018-03,PM,10182018,Juvenile,Gray,Above Ground,not known,True,False,False,False,False,not known,False,False,False,False,False,False,False,True
598,1600,-73.95302635524891,40.7920949788358,36I-PM-1007-05,PM,10072018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,True,False,True,False
599,1601,-73.9808202088503,40.7682921842325,1A-PM-1014-02,PM,10142018,Adult,Cinnamon,Above Ground,not known,False,False,False,False,False,not known,False,False,False,False,False,False,False,False
600,1602,-73.9522291603405,40.7976985385835,42G-PM-1014-01,PM,10142018,Adult,Gray,Above Ground,not known,False,False,True,False,True,not known,False,False,True,False,False,False,False,True
601,1603,-73.96857515954851,40.7709413567859,9I-PM-1010-07,PM,10102018,Adult,Gray,Above Ground,ran up tree,True,False,False,False,False,not known,False,False,False,False,False,False,False,True
602,1604,-73.9721592378418,40.776034583573,12C-AM-1013-02,AM,10132018,Adult,Gray,Ground Plane,not known,False,False,False,False,False,not known,True,False,False,False,False,False,True,False
603,1605,-73.9540908513075,40.794201225045,37G-PM-1007-04,PM,10072018,not known,Cinnamon,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,False
604,1606,-73.9573930079918,40.7934570294469,35E-AM-1020-03,AM,10202018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
605,1607,-73.9717580228664,40.7715726159383,8F-PM-1012-01,PM,10122018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,False,False,False
606,1608,-73.9547711796823,40.7908540751983,34I-PM-1010-06,PM,10102018,Adult,Gray,not known,not known,False,False,False,False,True,not known,False,False,False,False,True,False,False,False
607,1609,-73.95896759955171,40.791311922358396,33E-AM-1014-09,AM,10142018,Juvenile,Black,Above Ground,not known,False,False,False,False,False,not known,False,False,False,False,False,False,True,False
608,1610,-73.9698762023146,40.778205568811295,16D-PM-1010-09,PM,10102018,Adult,Gray,Ground Plane,not known,False,False,False,False,False,not known,True,False,False,False,False,False,True,False
609,1611,-73.96715495660659,40.7751342870705,14H-AM-1007-01,AM,10072018,Adult,Gray,Above Ground,top of tree,True,False,False,False,False,jumping between branches,False,False,False,False,False,False,True,False
610,1612,-73.9679399097382,40.774281314995704,13H-PM-1010-09,PM,10102018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
611,1613,-73.9629420113622,40.789133072717,29C-AM-1007-03,AM,10072018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,False,False,False,True
612,1614,-73.9688466874605,40.77379115598671,12G-PM-1007-05,PM,10072018,not known,Gray,Ground Plane,not known,False,False,False,False,False,not known,False,False,False,False,False,False,False,False
613,1615,-73.9642411990432,40.7779692777193,18H-PM-1014-03,PM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,True,False,False,True,False
614,1616,-73.96532790698879,40.7758743113817,15I-AM-1008-02,AM,10082018,Adult,Gray,Above Ground,on fence,False,False,False,True,False,not known,False,False,False,False,False,False,False,True
615,1617,-73.9556937218252,40.7990928062435,42C-AM-1007-04,AM,10072018,Adult,Gray,Ground Plane,not known,False,False,False,False,False,walking,False,False,False,False,False,False,True,False
616,1618,-73.9558809064648,40.795276502224105,38E-PM-1014-03,PM,10142018,not known,Gray,Ground Plane,THICK UNDERGROWTH,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
617,1619,-73.957976896139,40.797027128241,39C-AM-1017-04,AM,10172018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,False,False,True
618,1620,-73.9769887473852,40.7707561532949,5C-PM-1010-04,PM,10102018,Adult,Gray,Ground Plane,not known,True,False,False,True,False,not known,False,False,False,False,False,False,True,False
619,1621,-73.9655905300923,40.775261463802295,14I-PM-1018-06,PM,10182018,Adult,Cinnamon,Above Ground,not known,True,False,True,False,False,not known,False,False,False,False,True,False,True,False
620,1622,-73.9588886083793,40.7909991733435,32E-PM-1017-01,PM,10172018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,True
621,1623,-73.97548367967059,40.7738879545412,9B-PM-1013-01,PM,10132018,Juvenile,Gray,Ground Plane,not known,False,False,False,False,False,playing,False,False,False,False,True,False,True,False
622,1624,-73.9662939630722,40.7878502338031,26B-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,running across bridle path,True,False,False,False,False,not known,False,False,False,False,False,False,False,True
623,1625,-73.96130519573059,40.7909351393505,31D-AM-1014-02,AM,10142018,Juvenile,Gray,Ground Plane,Undergrowth,False,False,False,False,True,not known,False,False,False,False,False,False,False,True
624,1626,-73.9764235373322,40.770606513989,5C-PM-1010-11,PM,10102018,Adult,Cinnamon,Ground Plane,not known,False,False,True,False,True,not known,False,False,False,False,False,False,False,False
625,1627,-73.97050538215771,40.7787503220242,16C-AM-1014-04,AM,10142018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
626,1628,-73.97637911214379,40.770281512254,5D-PM-1018-04,PM,10182018,Adult,Gray,Ground Plane,not known,False,False,False,False,False,chasing (dog chasing),False,False,False,False,False,False,False,True
627,1629,-73.96001657854859,40.795246676183204,36B-PM-1013-03,PM,10132018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,False,True,False,False,True
628,1630,-73.95737241332641,40.7980080911115,40C-AM-1017-02,AM,10172018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,chasing (#1),False,False,False,False,False,False,False,True
629,1631,-73.9580109357087,40.78556544054471,28I-AM-1013-01,AM,10132018,Adult,Gray,Ground Plane,Jumped onto path & then back into brush,False,False,False,False,False,stood on fence,False,False,False,False,False,False,False,True
630,1632,-73.95488778301359,40.795015748910295,38F-AM-1018-04,AM,10182018,Adult,Gray,Ground Plane,not known,False,False,True,False,False,not known,False,False,False,False,False,False,False,False
631,1633,-73.9767314435027,40.7661199889431,1F-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,False,True,False
632,1634,-73.9673243699918,40.787539295772206,26A-AM-1014-01,AM,10142018,not known,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,False
633,1635,-73.95963759070379,40.79073477083529,32E-AM-1007-05,AM,10072018,Adult,Black,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,False,False,True,False
634,1636,-73.96732355553209,40.7786749596774,17F-PM-1020-04,PM,10202018,Juvenile,Gray,Above Ground,not known,False,False,False,True,False,not known,False,False,False,False,False,False,False,False
635,1637,-73.97575361873191,40.775511981067794,11A-PM-1013-03,PM,10132018,Adult,Cinnamon,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,False,False,True,False
636,1638,-73.96750474803079,40.7789234397249,17E-AM-1017-01,AM,10172018,Adult,Gray,Ground Plane,Pond area,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
637,1639,-73.9562765288004,40.78806179638679,31I-PM-1019-02,PM,10192018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
638,1640,-73.9558589529608,40.789240039494096,32H-PM-1006-02,PM,10062018,not known,Gray,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,False,False,False,False
639,1641,-73.97855365291359,40.7716184505002,6A-PM-1012-07,PM,10122018,Adult,Cinnamon,Ground Plane,elevated ground,False,False,False,False,True,not known,False,False,False,False,False,False,True,False
640,1642,-73.97190362174459,40.7803588122409,17A-AM-1017-01,AM,10172018,Adult,Gray,Above Ground,ground & tree,True,False,True,False,True,not known,False,False,False,False,True,False,False,True
641,1643,-73.9568382279233,40.7975685470963,40C-AM-1017-07,AM,10172018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,digging,False,False,False,False,False,False,True,False
642,1644,-73.976730206737,40.773709213913996,8A-PM-1014-01,PM,10142018,Adult,Gray,Ground Plane,not known,False,False,True,True,False,not known,True,False,False,False,False,False,False,True
643,1645,-73.97221256300399,40.776131146585705,13C-PM-1019-05,PM,10192018,Adult,Gray,Ground Plane,not known,False,False,False,True,True,not known,False,False,False,False,True,True,True,False
644,1646,-73.9758152322587,40.76923774014671,4E-PM-1008-03,PM,10082018,Adult,Gray,not known,not known,False,False,False,False,False,chasing #4,False,False,False,False,False,False,False,False
645,1647,-73.954092292214,40.7979800395433,41E-PM-1013-05,PM,10132018,Juvenile,Gray,Above Ground,not known,False,False,False,True,False,not known,False,False,False,False,False,False,False,False
646,1648,-73.9734762649298,40.7663703404546,3H-AM-1008-05,AM,10082018,Adult,Gray,Above Ground,not known,False,False,True,False,False,not known,False,False,False,False,True,False,False,False
647,1649,-73.95394000282359,40.79800412717,41E-AM-1007-02,AM,10072018,Adult,Gray,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,False,False,True
648,1650,-73.9554891003543,40.7968774599654,40E-AM-1014-03,AM,10142018,Adult,Gray,Ground Plane,not known,False,False,True,False,True,not known,False,False,False,False,False,False,True,False
649,1651,-73.98096101171708,40.7683896665502,2A-AM-1010-02,AM,10102018,not known,Gray,Above Ground,perched on small fence,False,False,False,True,False,not known,False,False,False,False,True,False,False,True
650,1652,-73.9801661903932,40.7697950141751,3A-PM-1017-03,PM,10172018,Adult,Cinnamon,Ground Plane,not known,False,False,False,False,True,not known,False,False,False,False,False,True,False,False
651,1653,-73.95700561239529,40.787875606758206,30I-PM-1006-02,PM,10062018,Adult,Gray,Ground Plane,not known,True,False,False,False,False,not known,False,False,False,True,False,False,False,True
652,1654,-73.97034013856842,40.7795238784266,17C-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,then perched on 2-ft high border fencing,False,False,False,False,True,not known,False,False,False,False,False,False,False,True
653,1655,-73.976769659152,40.7741908010484,9A-AM-1013-04,AM,10132018,Juvenile,Gray,Ground Plane,not known,False,False,False,True,False,not known,False,False,False,False,False,False,False,False
